puma,state,pop,res_area_gbs_m2,com_area_gbs_m2,ind_area_gbs_m2,hdd65_normals,cdd65_normals,res_area_2019_m2,com_area_2019_m2,frac_sh_res_natgas_acs,frac_sh_res_fok_acs,frac_sh_res_othergas_acs,frac_sh_res_coal_acs,frac_sh_res_wood_acs,frac_sh_res_solar_acs,frac_sh_res_elec_acs,frac_sh_res_other_acs,frac_sh_res_none_acs,frac_natgas_sh_res_2019,frac_fok_sh_res_2019,frac_othergas_sh_res_2019,frac_elec_sh_res_2019,frac_natgas_dhw_res_2019,frac_fok_dhw_res_2019,frac_othergas_dhw_res_2019,frac_elec_dhw_res_2019,frac_natgas_other_res_2019,frac_fok_other_res_2019,frac_othergas_other_res_2019,frac_elec_other_res_2019,frac_natgas_sh_com_2019,frac_fok_sh_com_2019,frac_othergas_sh_com_2019,frac_elec_sh_com_2019,frac_natgas_dhw_com_2019,frac_fok_dhw_com_2019,frac_othergas_dhw_com_2019,frac_elec_dhw_com_2019,frac_natgas_cook_com_2019,frac_fok_cook_com_2019,frac_othergas_cook_com_2019,frac_elec_cook_com_2019,frac_other_sh_com_2019,frac_ff_sh_res_2019,frac_ff_dhw_res_2019,frac_ff_other_res_2019,frac_ff_sh_com_2019,frac_ff_dhw_com_2019,frac_ff_cook_com_2019,timezone
puma_0102500,AL,195890,11268357.115192901,3215087.135725952,571809.3844403633,1871.4912604012457,2395.396977895758,13618537.572559914,5371700.832139454,0.06561959270597631,0.0011446825502462398,0.02719286569945428,0.0001331026221216558,0.0043258352189538135,0.0005590310129109543,0.8951949953414082,0.0001996539331824837,0.0056302409157460405,0.06651383440679604,0.003623013119096753,0.02672306171293318,0.7975256248556083,0.08427855163241665,0.00022976077959242666,0.015528424843737133,0.9042173560949943,0.0450334528233965,0.0,0.03528831101019508,0.9289887295187027,0.13556949284375516,0.0008527319030290594,0.018893208162814753,0.6153742766403203,0.08732220872340665,0.0004737399461272553,0.011335924897688853,0.7034879144040613,0.04009037497771074,0.0,0.01058019657117626,0.28707991658509174,0.22931029045008078,0.09685990923882597,0.10003673725574622,0.08032176383359158,0.15531543290959898,0.09913187356722276,0.050670571548886996,America/Chicago
puma_0102600,AL,182265,13429299.406323576,2822658.2850842187,564988.1682775066,1819.5562669739115,2349.842893589005,16230175.940341003,4716038.856411462,0.10092672680093909,0.0004695415791424688,0.019634251822562707,0.0,0.005597429877672062,0.0003459780056839244,0.867403929321636,0.00028419621895465217,0.005337946373409119,0.10178717807614877,0.002949547288003491,0.01929503601939768,0.772766675790696,0.11888062560438722,9.424642600835098e-05,0.011212095376758782,0.8788187428418998,0.06926405365505986,0.0,0.02779259793152738,0.9101587231414084,0.1682334523977982,0.00034978526076709745,0.013641593015783058,0.5962701627456058,0.12180927299674507,0.00019432514487060972,0.008184955809469836,0.6816483384736141,0.06166131418786006,0.0,0.007639292088838513,0.27816760479125263,0.2215050065800458,0.12403176138354995,0.13018696740715435,0.09705665158658724,0.18222483067434833,0.13018855395108553,0.06930060627669858,America/Chicago
puma_0102701,AL,110765,6084346.848144729,2917441.043317341,270120.1390543317,1656.0,2537.0,7353326.248795143,4874399.920911311,0.5254820090875598,0.00017192680830160873,0.013213803266609358,0.0,0.0005403413975193417,0.0,0.4553849932457325,0.0007859511236644972,0.004420975070612797,0.5259361429413422,0.0026526709502183807,0.012985511863990353,0.40570066094891455,0.5349578196173777,3.4509163697583915e-05,0.007545712658360589,0.5022693293398002,0.36062810343583573,0.0,0.021425578661115316,0.6309927786484725,0.5610055344299099,0.00012807697155268547,0.009180758604031287,0.31304041272547023,0.5365035177469282,7.115387308482526e-05,0.005508455162418773,0.35786375126814723,0.32104391264291426,0.0,0.005141224818257521,0.14603732880033485,0.11664521726903587,0.5415743257555509,0.5425380414394358,0.38205368209695106,0.5703143700054939,0.5420831267824319,0.3261851374611718,America/Chicago
puma_0102702,AL,107285,6230278.406434322,1935593.1281931498,176206.40963488867,1681.4160973109008,2522.954262012397,7529693.964982403,3233948.8102399,0.39932907978688414,0.0004823609375342586,0.008682496875616655,0.0012497533381569427,0.00186366725865509,0.0,0.5834594049420071,0.0007673924006226841,0.004165844460523142,0.39990394734738866,0.002962334839378568,0.008532491661373879,0.5198016397832866,0.41132408090320877,9.681952872345634e-05,0.0049581203275571445,0.6193181841040244,0.27405179663596363,0.0,0.01693198061104763,0.717770377870225,0.4442967081281681,0.0003593350489373556,0.006032472732261765,0.4010812293786863,0.4132807104422984,0.00019963058274297536,0.0036194836393570588,0.4585108742319855,0.24397061743271548,0.0,0.003378184730066588,0.1871094880704264,0.1482302547119464,0.4113987738481411,0.4163790207594894,0.29098377724701124,0.45068851590936726,0.41709982466439843,0.24734880216278207,America/Chicago
puma_0102703,AL,194942,10665293.887852866,2180027.1500915084,1954801.2947772003,1728.4330826604837,2458.465251202922,12889696.701064432,3642344.0988914254,0.2433680838588814,0.0007150313898780156,0.017918686630343073,0.0,0.008780585467702032,0.0,0.7227251276331031,0.00091524017904386,0.005577244841048522,0.24409221271079515,0.00319442799660817,0.017609110195656145,0.6438729126212511,0.25847752294332965,0.00014352116185931954,0.010232425729346496,0.7465949221581646,0.1670187922727107,0.0,0.026091309221974175,0.8121307181517426,0.300011316702775,0.000532663031934077,0.012449643235582609,0.49681516869672315,0.2609421808908369,0.0002959239066300428,0.007469785941349566,0.567952675530896,0.14868604538932031,0.0,0.006971800211926261,0.23177058678230505,0.1901912083329852,0.26489575090305945,0.2688534698345355,0.19311010149468485,0.31299362297029165,0.26870789073881646,0.15565784560124657,America/Chicago
puma_0400100,AZ,111283,5963228.765732397,175136.4445437523,34775.74465306834,1462.0,3592.0,7800497.50658674,509924.50916154945,0.5037725879742153,0.0,0.0065095635633520025,0.0,0.0018810102504491176,0.004311529113388989,0.48183451336785377,0.0,0.0016907957307407799,0.4600436082134382,0.0,0.004900385657128337,0.4318905877146037,0.615565737770202,0.0,0.016212511817704296,0.40410886601984436,0.38604756652365546,0.0,0.012078950942988761,0.6279664389956842,0.4515656542688676,0.0,0.0032839735429232263,0.4424310547505789,0.3990165939101631,0.0,0.002554201644495843,0.5283075189838439,0.17456975983569636,0.0,0.0023717586698889966,0.2382321064041579,0.1027193174376303,0.46494399387056656,0.6317782495879063,0.39812651746664424,0.4548496278117908,0.4015707955546589,0.17694151850558537,America/Phoenix
puma_0400101,AZ,146304,9079459.761658251,628339.583166785,64310.73584423238,1312.739084372266,3804.523820264654,11876838.205329401,1829463.618310763,0.3193357815743254,0.0006067379849912182,0.009101069774868274,0.0001596678907871627,0.0011655756027462876,0.001644579275107776,0.6617755069455532,0.0011017084464314227,0.0051093725051892065,0.29161647277765396,0.0003922770232659032,0.00685126604191622,0.5931800331862929,0.4726799844279874,0.0004318752313534717,0.018778708021444986,0.5550232336040813,0.24471121359824308,0.0,0.014655929483719961,0.7571608572624703,0.2862423930566288,0.00024055085738590245,0.004591348108378473,0.6076568353302897,0.25293213429855954,0.0003608262860788537,0.003571048528738813,0.6921100413186296,0.11065780875561981,0.0,0.0033159736338288976,0.32719983440861755,0.1012688726473171,0.29886001584283606,0.4918905676807859,0.259367143081963,0.29107429202239316,0.2568640091133772,0.1139737823894487,America/Phoenix
puma_0400102,AZ,131113,7191465.433885683,1011395.2645313608,107329.48877264475,1291.5515623927452,3697.998291550037,9407153.471637815,2944762.49748024,0.13374470018170806,0.00041641429436705025,0.004561629315566323,0.0,0.0018170805572380376,0.003331314354936402,0.8497122955784373,0.0,0.00641656571774682,0.1221352568992235,0.00026922619628313256,0.003433984882947612,0.761636480045018,0.3288999982310663,0.00029640310013104824,0.0142836021166238,0.7126435792430927,0.10249032454943138,0.0,0.010141936579298686,0.8920961135128421,0.11988447661554327,0.00016509402413496382,0.00230127102057652,0.7802245309071398,0.10593342312379367,0.00024764103620244577,0.0017898774604484045,0.8631912352449763,0.04634587261665973,0.0,0.0016620290704163754,0.4201209012576907,0.09742462743260538,0.12583846797845424,0.34348000344782115,0.11263226112873007,0.12235084166025476,0.10797094162044453,0.04800790168707611,America/Phoenix
puma_0400103,AZ,106091,4807614.174191391,1486253.7334680073,192502.81004042283,1268.0,3566.0,6288838.45508568,4327352.924758401,0.09141326760363093,0.0024648638399734552,0.004503116630720736,0.0,0.0010665276230654374,0.0013746356030621193,0.8861896523119949,0.0,0.012987936387552438,0.08347832031922196,0.0015936194433492498,0.0033899366577806182,0.794332824123434,0.2961052499807662,0.001754486561705462,0.01422566089732278,0.7432367037620611,0.07005119045533235,0.0,0.0100837519094964,0.9182862038830336,0.08193993277856054,0.0009772342011085797,0.0022717522814032646,0.8137188426809833,0.07240451653805743,0.0014658513016628694,0.001766918441091428,0.8963970263338337,0.03167697598540013,0.0,0.0016407099810134688,0.4381562999051448,0.10109223805794432,0.08846187642035183,0.31208539743979447,0.08013494236482875,0.08518891926107239,0.07563728628081173,0.0333176859664136,America/Phoenix
puma_0400104,AZ,100229,5913052.470156622,871604.2425767248,45775.09316550154,1302.5307645491823,3759.532889682627,7734861.911524923,2537749.163156205,0.12964824120603016,0.0,0.009867519415258109,0.0002055733211512106,0.0024211968935587028,0.002055733211512106,0.8469164001827318,0.001347647327546825,0.007537688442211055,0.11839438291549328,0.0,0.007428247707142248,0.7591303895260977,0.325726414616166,0.0,0.019537672112978466,0.7102986950836508,0.09935115410491846,0.0,0.015418082500007781,0.8900887105747952,0.11621254165581052,0.0,0.0049780100276496245,0.7776572782206352,0.10268879420473988,0.0,0.0038717855770608197,0.8606460969254915,0.0449263474645737,0.0,0.003595229464413618,0.4187385344264959,0.1011521700959046,0.12582263062263555,0.3452640867291445,0.11476923660492624,0.12119055168346014,0.1065605797818007,0.048521576928987314,America/Phoenix
puma_0400105,AZ,135319,7322451.017073115,980141.1982426125,175449.3431697734,1322.7640907780874,3702.9294925324602,9578495.66815455,2853763.6511058575,0.33013168760050415,0.0003476900343343909,0.0062801512451649355,0.0,0.0015428745273588596,0.006432265635186231,0.6514407405797731,0.0005215350515015864,0.0033030553261767133,0.30147526160574056,0.00022479359305300234,0.004727684550107644,0.583916503497621,0.4810437226409433,0.0002474852699714111,0.015985340060443273,0.5463555881764758,0.2529842585183404,0.0,0.01185082468254597,0.7497406796697886,0.2959194983309359,0.00013784720576688823,0.003168238597559382,0.5981672253979224,0.2614831070064286,0.00020677080865033232,0.0024641855758795197,0.6827021750798311,0.1143988593153125,0.0,0.002288172320459554,0.3220900444450352,0.1026071904678153,0.3064277397489012,0.497276547971358,0.26483508320088633,0.29922558413426215,0.2641540633909584,0.11668703163577206,America/Phoenix
puma_0400106,AZ,114036,5795501.511591807,936333.59797422,228577.4341953398,1297.3902276474096,3569.938896488828,7581093.542876884,2726214.1332279565,0.19835946811245356,0.0001168470005374962,0.004767357621929845,0.0,0.0012853170059124583,0.0014255334065574536,0.7883433432263793,0.0,0.005702133626229814,0.18114126812795586,7.554561389305768e-05,0.003588856716052499,0.7066286461032327,0.3789579556042777,8.317152813635163e-05,0.014487321172532673,0.6611741700252379,0.15200547189292235,0.0,0.010346511597627343,0.8480343022427901,0.17780309039603653,4.632583892480794e-05,0.002405057750447595,0.7238742082034394,0.15711200098111314,6.948875838721191e-05,0.001870600472570352,0.8073263153707304,0.068736500429237,0.0,0.001736986153101041,0.38977841980185196,0.09587131781115166,0.18480567045790142,0.3935284483049467,0.1623519834905497,0.18025447398540895,0.1590520902120707,0.07047348658233804,America/Phoenix
puma_0400107,AZ,100430,6741535.4237555545,399455.4802644222,114370.42322452823,1412.21083341631,3605.5590560589467,8818600.179447025,1163048.2749399452,0.48490263884698404,0.0006498479819899274,0.008471232622368695,0.0,0.0012532782509805742,0.005013113003922297,0.4975978833522872,0.00027850627799568315,0.0018334996634715808,0.44281162757272136,0.0004201491224487167,0.006377125968100554,0.4460200262211022,0.6009469263235985,0.00046256086566023836,0.018155022188651403,0.4173294166286743,0.37158727607735265,0.0,0.014029623122217161,0.6392842569901903,0.43465123469331385,0.0002576424966049193,0.0042736050638519,0.4569053280023833,0.384070519018944,0.000386463744907379,0.0033239150496625893,0.5426571105505466,0.168030852070788,0.0,0.0030864925461152612,0.24602594584743717,0.10391218974384597,0.4496089026632706,0.6195645093779101,0.3856168991995698,0.43918248225377066,0.38778089781351394,0.17111734461690326,America/Phoenix
puma_0400108,AZ,101048,5691614.609293357,1589828.632602182,456218.3099077749,1268.0,3566.0,7445199.121552172,4628919.967186607,0.13913916250408478,0.0011203958732085336,0.006068810979879558,0.0,0.0013304700994351338,0.0027309649409458007,0.8443816815274731,0.0007002474207553335,0.0045282666542178236,0.12706146362503418,0.0007243745552340969,0.004568588046217777,0.7568584038145322,0.33307916305100893,0.0007974961827326731,0.0157760638549444,0.7081728567448892,0.10662417204723067,0.0,0.011640669165259286,0.8882688278697755,0.12471990030905611,0.0004441986402348626,0.0030616207217222234,0.7753298437653828,0.11020614465178923,0.0006662979603522939,0.0023812605613395075,0.8583387110381221,0.04821518828515779,0.0,0.002211170521243828,0.4174853004890523,0.09644443656360391,0.13235442622648605,0.349652723088686,0.11826484121248995,0.1282257196710132,0.11325370317348103,0.050426358806401624,America/Phoenix
puma_0400109,AZ,102150,4998586.183997316,2862433.890956535,583853.9926432272,1248.9914537444934,3625.4801957905042,6538648.875722128,8334217.362102233,0.1620778427436949,0.0012435640108211885,0.005432411205166245,0.0,0.0016362684352910376,0.0010253948861157168,0.8135962998516449,0.0014399162230561131,0.013548302644209791,0.14800899724832983,0.0008040070021536626,0.004089507644305403,0.7292640405713141,0.35085007695203607,0.0008851670872131491,0.015145879493944853,0.6823535238954193,0.12420238471135245,0.0,0.011007836970810163,0.8661654738888375,0.14528140047347965,0.0004930305937934943,0.002740566936389087,0.7470620287628129,0.12837488641443565,0.0007395458906902415,0.002131552061635957,0.8303143955707172,0.056164012806315604,0.0,0.001979298342947674,0.40226416933382236,0.10442297323352479,0.1529025118947889,0.3668811235331941,0.13521022168216262,0.14851499800366222,0.13124598436676185,0.05814331114926328,America/Phoenix
puma_0400110,AZ,116958,8874589.352349875,3124057.762093399,364474.79106103745,1233.253603857795,3733.8332905829443,11608847.293062745,9095957.298195785,0.26383092227068755,0.0005334672231462014,0.005020867982552484,0.00031380424890953024,0.0,0.0026202654783945775,0.7225813537515298,0.0009257225342831142,0.004173596510496752,0.24092960263629618,0.0003449049498833473,0.0037796987783564285,0.6476831295501438,0.42967959968613445,0.00037972120769576425,0.014738355618117933,0.6060203729090029,0.20217710917113993,0.0,0.010598600809790694,0.8008183688118065,0.2364896103430296,0.00021150150656374785,0.0025329497833065503,0.6634901021283279,0.20896912314334765,0.0003172522598456218,0.0019700720536828726,0.747462359217334,0.0914239913752146,0.0,0.001829352621276953,0.35726390114602274,0.09727583623877223,0.24505420636453595,0.4447976765119481,0.21277570998093062,0.23923406163289987,0.21125644745687616,0.09325334399649156,America/Phoenix
puma_0400111,AZ,104877,8480944.974615894,1130900.160188343,81245.47407997848,1264.3337242674752,3860.9631473058917,11093921.217336606,3292711.0664890464,0.23475910012551898,0.0,0.01595056483537704,0.0,0.0014289852273824467,0.004750410350487593,0.7389591580573525,0.00032828039007434584,0.003823501013807087,0.2143813023193142,0.0,0.012007551409810325,0.6623633139928808,0.40715725564143856,0.0,0.025561307323622214,0.6197562422631108,0.17989898911962718,0.0,0.021467027102292893,0.8125773396705751,0.21043055770469285,0.0,0.00804681180301538,0.6785285624969645,0.18594258353392978,0.0,0.0062586314023452974,0.7623712779815335,0.08134988029609429,0.0,0.0058115863021777755,0.36536153365221163,0.10299406799532729,0.22638885372912454,0.4327185629650608,0.20136601622192007,0.21847736950770824,0.1922012149362751,0.08716146659827206,America/Phoenix
puma_0400112,AZ,105478,8787794.908112425,1069603.100460334,107393.96294263806,1364.0636056808055,3581.3565103623505,11495311.510275003,3114239.5143442126,0.44864177376184056,0.0005694868923100286,0.012433797148768959,0.0,0.0021260843979574403,0.006833842707720344,0.5251997949847188,0.0005505039958996943,0.0036447161107841836,0.4096983149214901,0.00036819290769731747,0.009360136147145235,0.47076089784039277,0.5728551309511635,0.00040535995677396566,0.022078886233251264,0.44047881107905956,0.3438000977744341,0.0,0.017969973990533825,0.6591019363610859,0.4021481536257786,0.0002257820733231219,0.006272657218451915,0.48225001074690443,0.3553498477797807,0.0003386731099846829,0.004878733392129267,0.5677834736808126,0.15546555840365406,0.0,0.004530252435548605,0.2596730827098716,0.10910339633554189,0.41942664397633267,0.5953393771411887,0.36177007176496795,0.4086465929175537,0.3605672542818946,0.15999581083920267,America/Phoenix
puma_0400113,AZ,102189,6617427.802744867,1332152.5732572158,83035.25054170878,1177.0589593791894,3993.1625908855162,8656255.042898608,3878674.4176297346,0.22417696870896164,0.0002717022143730471,0.007743513109631843,0.00024906036317529323,0.0008603903455146493,0.008535977901553232,0.7488113028121179,0.0011320925598876964,0.008218991984784676,0.20471773182009723,0.0001756648479335868,0.0058293002609049425,0.6711942475817675,0.39895913158510043,0.00019339724822619876,0.017434409966047202,0.6280191186952772,0.17178976249730732,0.0,0.013305983117165042,0.8196510035698603,0.2009450731611761,0.00010772063433943522,0.003906481891424314,0.6875750186441988,0.1775609324974495,0.00016158095150915284,0.003038374804441134,0.7713398077709457,0.07768290796763416,0.0,0.002821348032695338,0.3702327023468763,0.10746570566886138,0.21072269692893575,0.41658693879937386,0.18509574561447237,0.20495927568693986,0.18076088825339978,0.0805042560003295,America/Phoenix
puma_0400114,AZ,103639,5833660.457725581,864224.2126187757,69722.33890714652,1245.5682320362025,3960.385636681172,7631009.247248478,2516261.584350386,0.21959211831155953,0.0005173974906221704,0.0054757901090846375,0.00017246583020739015,0.004225412840081059,0.006661492691760445,0.7554650109946967,0.00019402405898331392,0.007696287673004786,0.2005308602627912,0.0003345153138375715,0.004122163191257951,0.6771582743538835,0.39540718435839683,0.0003682827950311859,0.015188834736754277,0.6335995044789665,0.16827633127646707,0.0,0.011050972697833072,0.8244282471588484,0.19683535973323205,0.00020513040728821177,0.0027624509185336064,0.6936845999372545,0.17392946974455217,0.0003076956109323177,0.0021485729366372496,0.7773967610060926,0.07609414301324158,0.0,0.00199510344116316,0.3735224768892909,0.10651245900369166,0.20498753876788672,0.4109643018901823,0.17932730397430013,0.19980294105905386,0.17638573829212176,0.07808924645440474,America/Phoenix
